,x,y,start,type,hitsound,end
169,320,192,64278,1,0,0
170,448,192,64278,1,0,0
171,64,192,64622,1,0,0
172,192,192,64622,1,0,0
173,320,192,64967,1,0,0
174,448,192,64967,1,0,0
175,64,192,65312,1,0,0
176,192,192,65312,1,0,0
177,320,192,65485,1,0,0
178,448,192,65657,1,0,0
179,64,192,65829,1,0,0
180,192,192,66002,1,0,0
181,320,192,66347,1,0,0
182,64,192,66691,128,0,67036
183,448,192,66691,1,0,0
184,320,192,67036,1,0,0
185,192,192,67209,1,0,0
186,448,192,67381,128,0,67726
187,64,192,67726,1,0,0
188,192,192,67726,1,0,0
189,320,192,68071,1,0,0
190,448,192,68243,1,0,0
191,192,192,68416,128,0,68760
192,320,192,68760,128,0,69105
193,64,192,69105,1,0,0
194,448,192,69105,1,0,0
195,192,192,69450,1,0,0
196,320,192,69622,1,0,0
197,64,192,69795,128,0,70140
198,448,192,70140,128,0,70485
199,64,192,70485,1,0,0
200,192,192,70485,1,0,0
201,320,192,70829,1,0,0
202,192,192,71002,1,0,0
203,64,192,71174,128,0,71519
204,320,192,71519,128,0,71864
205,448,192,71864,1,0,0
206,64,192,71864,1,0,0
207,192,192,72209,1,0,0
208,320,192,72381,1,0,0
209,448,192,72553,128,0,72898
210,64,192,72898,128,0,73243
211,448,192,73243,1,0,0
212,320,192,73243,1,0,0
213,64,192,73588,1,0,0
214,320,192,73760,1,0,0
215,192,192,73933,128,0,74278
216,448,192,74278,128,0,74622
217,320,192,74622,1,0,0
218,64,192,74622,1,0,0
219,448,192,74967,1,0,0
220,320,192,75140,1,0,0
221,64,192,75312,128,0,75657
222,192,192,75657,128,0,76002
223,320,192,76002,1,0,0
224,448,192,76002,1,0,0
225,64,192,76347,1,0,0
226,448,192,76519,1,0,0
227,320,192,76691,128,0,77036
228,64,192,77036,128,0,77381
229,320,192,77381,1,0,0
230,192,192,77381,1,0,0
231,64,192,77726,1,0,0
232,448,192,77726,128,0,78071
233,320,192,78071,1,0,0
234,192,192,78243,1,0,0
235,64,192,78416,128,0,78760
236,448,192,78760,1,0,0
237,320,192,78760,1,0,0
238,192,192,79105,1,0,0
239,448,192,79278,1,0,0
240,320,192,79450,128,0,79795
241,192,192,79795,128,0,80140
242,448,192,80140,1,0,0
243,64,192,80140,1,0,0
244,192,192,80485,1,0,0
245,320,192,80657,1,0,0
246,448,192,80829,128,0,81174
247,64,192,81174,128,0,81519
248,448,192,81519,1,0,0
249,320,192,81519,1,0,0
250,192,192,81691,1,0,0
251,64,192,81864,1,0,0
252,448,192,82209,128,0,82553
253,192,192,82553,128,0,82898
254,64,192,82898,1,0,0
255,448,192,82898,1,0,0
256,320,192,83243,1,0,0
257,192,192,83416,1,0,0
258,64,192,83588,128,0,83933
259,448,192,83933,128,0,84278
260,64,192,84278,1,0,0
261,192,192,84278,1,0,0
262,448,192,84622,1,0,0
263,192,192,84795,1,0,0
264,320,192,84967,128,0,85312
265,64,192,85312,128,0,85657
266,192,192,85657,1,0,0
267,448,192,85657,1,0,0
268,64,192,86002,1,0,0
269,192,192,86174,1,0,0
270,448,192,86347,128,0,86691
271,320,192,86691,128,0,87036
272,192,192,87036,1,0,0
273,64,192,87036,1,0,0
274,448,192,87209,1,0,0
275,320,192,87381,1,0,0
276,192,192,87726,128,0,88071
277,320,192,88071,128,0,88416
278,448,192,88760,128,0,89105
279,64,192,88760,1,0,0
280,320,192,89105,1,0,0
281,192,192,89450,1,0,0
282,448,192,89795,1,0,0
283,320,192,89967,1,0,0
284,192,192,90140,128,0,90485
285,64,192,90140,1,0,0
286,448,192,90485,1,0,0
287,64,192,90829,1,0,0
288,320,192,91002,1,0,0
289,192,192,91174,1,0,0
290,64,192,91519,128,0,91864
291,320,192,91519,1,0,0
292,448,192,91864,1,0,0
293,192,192,92209,1,0,0
294,64,192,92553,1,0,0
295,192,192,92726,1,0,0
296,320,192,92898,128,0,93243
297,448,192,92898,1,0,0
298,64,192,93243,1,0,0
299,448,192,93588,1,0,0
300,320,192,93760,1,0,0
301,192,192,93933,1,0,0
302,64,192,94278,1,0,0
303,448,192,94278,128,0,94622
304,192,192,94622,1,0,0
305,448,192,94967,1,0,0
306,320,192,95312,1,0,0
307,448,192,95485,1,0,0
308,64,192,95657,128,0,96002
309,192,192,95657,1,0,0
310,320,192,96002,1,0,0
311,64,192,96347,1,0,0
312,192,192,96519,1,0,0
313,448,192,96691,1,0,0
314,64,192,97036,1,0,0
315,320,192,97036,128,0,97381
316,448,192,97381,1,0,0
317,192,192,97726,1,0,0
318,64,192,98071,1,0,0
319,192,192,98243,1,0,0
320,320,192,98416,128,0,98760
321,448,192,98416,1,0,0
322,64,192,98760,1,0,0
323,448,192,99105,1,0,0
324,320,192,99278,1,0,0
325,192,192,99450,1,0,0
326,64,192,99795,128,0,100140
327,448,192,99795,1,0,0
328,192,192,100140,1,0,0
329,320,192,100485,1,0,0
330,64,192,100657,1,0,0
331,192,192,100829,1,0,0
332,448,192,101174,128,0,101519
333,320,192,101174,1,0,0
334,64,192,101519,1,0,0
335,192,192,101864,1,0,0
336,320,192,102036,1,0,0
337,448,192,102209,1,0,0
338,64,192,102553,128,0,102898
339,320,192,102553,1,0,0
340,448,192,102898,1,0,0
341,192,192,103243,1,0,0
342,64,192,103416,1,0,0
343,320,192,103588,1,0,0
344,192,192,103933,128,0,104278
345,64,192,103933,1,0,0
346,448,192,104278,1,0,0
347,320,192,104622,1,0,0
348,64,192,104967,1,0,0
349,192,192,105140,1,0,0
350,320,192,105312,128,0,105657
351,448,192,105312,1,0,0
352,64,192,105657,1,0,0
353,448,192,106002,1,0,0
354,192,192,106174,1,0,0
355,320,192,106347,1,0,0
356,448,192,106691,128,0,107036
357,64,192,106691,1,0,0
358,192,192,107036,1,0,0
359,64,192,107381,1,0,0
360,320,192,107553,1,0,0
361,448,192,107726,1,0,0
362,64,192,108071,128,0,108416
363,192,192,108071,1,0,0
364,320,192,108416,1,0,0
365,448,192,108760,1,0,0
366,64,192,108933,1,0,0
367,192,192,109105,1,0,0
368,320,192,109450,128,0,109795
369,64,192,109450,1,0,0
370,192,192,109795,1,0,0
371,320,192,110140,1,0,0
372,448,192,110312,1,0,0
373,64,192,110485,1,0,0
374,320,192,110829,1,0,0
375,448,192,110829,1,0,0
