,x,y,start,type,hitsound,end
93,448,192,14158,1,0,0
94,320,192,14282,1,0,0
95,192,192,14406,1,0,0
96,448,192,14530,1,0,0
97,64,192,14530,1,0,0
98,320,192,14778,128,0,15026
99,64,192,15026,1,0,0
100,192,192,15026,1,0,0
101,448,192,15150,1,0,0
102,320,192,15150,1,0,0
103,64,192,15274,128,0,15522
104,448,192,15522,1,0,0
105,320,192,15522,1,0,0
106,448,192,15770,1,0,0
107,320,192,15770,1,0,0
108,192,192,15894,1,0,0
109,64,192,15894,1,0,0
110,320,192,16018,128,0,16513
111,192,192,16513,1,0,0
112,64,192,16513,1,0,0
113,320,192,16761,1,0,0
114,448,192,16761,1,0,0
115,192,192,17009,1,0,0
116,64,192,17009,1,0,0
117,448,192,17257,128,0,17505
118,320,192,17505,1,0,0
119,64,192,17505,1,0,0
120,192,192,17753,1,0,0
121,448,192,18001,1,0,0
122,320,192,18001,1,0,0
123,64,192,18125,1,0,0
124,192,192,18249,1,0,0
125,320,192,18373,1,0,0
126,448,192,18497,1,0,0
127,64,192,18497,1,0,0
128,192,192,18745,1,0,0
129,320,192,18993,1,0,0
130,448,192,18993,1,0,0
131,192,192,19241,128,0,19489
132,64,192,19489,1,0,0
133,448,192,19489,1,0,0
134,320,192,19737,1,0,0
135,192,192,19984,1,0,0
136,64,192,19984,1,0,0
137,448,192,20108,1,0,0
138,320,192,20232,1,0,0
139,192,192,20356,1,0,0
140,64,192,20480,1,0,0
141,448,192,20480,1,0,0
142,320,192,20728,128,0,20976
143,64,192,20976,1,0,0
144,192,192,20976,1,0,0
145,448,192,21224,128,0,21472
146,320,192,21472,1,0,0
147,192,192,21472,1,0,0
148,64,192,21720,1,0,0
149,448,192,21968,1,0,0
150,320,192,21968,1,0,0
151,64,192,22092,1,0,0
152,192,192,22216,1,0,0
153,320,192,22340,1,0,0
154,64,192,22464,1,0,0
155,448,192,22464,1,0,0
156,192,192,22712,128,0,22960
157,448,192,22960,128,0,23208
158,320,192,22960,1,0,0
159,64,192,23208,128,0,23456
160,192,192,23456,1,0,0
161,320,192,23456,128,0,23951
162,192,192,23951,1,0,0
163,64,192,23951,1,0,0
164,320,192,24075,1,0,0
165,448,192,24075,1,0,0
166,192,192,24447,1,0,0
167,64,192,24447,1,0,0
168,448,192,24943,1,0,0
169,64,192,24943,1,0,0
170,320,192,25191,1,0,0
171,192,192,25439,1,0,0
172,64,192,25439,1,0,0
173,320,192,25687,1,0,0
174,64,192,25935,1,0,0
175,448,192,25935,1,0,0
176,192,192,26059,1,0,0
177,320,192,26183,1,0,0
178,448,192,26307,1,0,0
179,192,192,26431,1,0,0
180,64,192,26431,1,0,0
181,320,192,26679,1,0,0
182,448,192,26927,1,0,0
183,64,192,26927,1,0,0
184,192,192,27175,128,0,27422
185,320,192,27422,1,0,0
186,448,192,27422,1,0,0
187,64,192,27670,1,0,0
188,192,192,27918,1,0,0
189,448,192,27918,1,0,0
190,320,192,28166,1,0,0
191,192,192,28290,1,0,0
192,64,192,28414,1,0,0
193,448,192,28414,1,0,0
194,320,192,28662,128,0,28910
195,64,192,28910,1,0,0
196,192,192,28910,1,0,0
197,448,192,29158,128,0,29406
198,320,192,29406,1,0,0
199,64,192,29406,1,0,0
200,192,192,29654,1,0,0
201,448,192,29902,1,0,0
202,64,192,29902,1,0,0
203,320,192,30026,1,0,0
204,192,192,30150,1,0,0
205,64,192,30274,1,0,0
206,320,192,30398,1,0,0
207,448,192,30398,1,0,0
208,192,192,30646,128,0,30894
209,64,192,30894,128,0,31141
210,448,192,30894,1,0,0
211,320,192,31141,128,0,31389
212,448,192,31389,128,0,31637
213,192,192,31389,1,0,0
214,64,192,31637,128,0,31885
215,448,192,31885,1,0,0
216,320,192,31885,1,0,0
217,192,192,32009,1,0,0
218,64,192,32009,1,0,0
219,448,192,32133,1,0,0
220,320,192,32133,128,0,32381
221,64,192,32381,1,0,0
222,192,192,32381,1,0,0
223,320,192,32877,1,0,0
224,448,192,32877,1,0,0
225,64,192,33125,128,0,33373
226,192,192,33373,1,0,0
227,448,192,33373,1,0,0
228,320,192,33621,1,0,0
229,64,192,33869,1,0,0
230,448,192,33869,1,0,0
231,192,192,33993,1,0,0
232,320,192,34117,1,0,0
233,448,192,34241,1,0,0
234,192,192,34365,1,0,0
235,64,192,34365,1,0,0
236,320,192,34613,1,0,0
237,64,192,34861,1,0,0
238,448,192,34861,1,0,0
239,192,192,35108,128,0,35356
240,64,192,35356,1,0,0
241,320,192,35356,1,0,0
242,448,192,35604,1,0,0
243,320,192,35852,1,0,0
244,192,192,35852,1,0,0
245,64,192,36100,1,0,0
246,192,192,36224,1,0,0
247,320,192,36348,1,0,0
248,448,192,36348,1,0,0
249,64,192,36596,128,0,36844
250,448,192,36844,1,0,0
251,192,192,36844,1,0,0
252,448,192,37092,1,0,0
253,320,192,37340,1,0,0
254,64,192,37340,1,0,0
255,64,192,37588,1,0,0
256,192,192,37836,1,0,0
257,448,192,37836,1,0,0
258,448,192,38084,1,0,0
259,320,192,38208,1,0,0
260,192,192,38332,1,0,0
261,64,192,38332,1,0,0
262,448,192,38580,1,0,0
263,64,192,38827,1,0,0
264,192,192,38827,1,0,0
265,320,192,39075,1,0,0
266,448,192,39075,1,0,0
267,192,192,39323,1,0,0
268,64,192,39323,1,0,0
269,320,192,39571,1,0,0
270,448,192,39571,1,0,0
271,192,192,39819,1,0,0
272,64,192,39819,1,0,0
273,320,192,39943,1,0,0
274,448,192,39943,1,0,0
275,192,192,40067,1,0,0
276,64,192,40067,1,0,0
277,448,192,40191,1,0,0
278,320,192,40191,1,0,0
279,192,192,40315,1,0,0
280,64,192,40315,128,0,40811
281,448,192,40811,1,0,0
282,320,192,40811,1,0,0
283,320,192,41059,1,0,0
284,192,192,41307,1,0,0
285,64,192,41307,1,0,0
286,192,192,41555,1,0,0
287,448,192,41803,1,0,0
288,320,192,41803,1,0,0
289,320,192,42051,1,0,0
290,192,192,42299,1,0,0
291,64,192,42299,1,0,0
292,64,192,42546,1,0,0
293,320,192,42794,1,0,0
294,448,192,42794,1,0,0
295,448,192,43042,1,0,0
296,192,192,43290,1,0,0
297,64,192,43290,1,0,0
298,64,192,43538,1,0,0
299,320,192,43786,1,0,0
300,448,192,43786,128,0,44034
301,64,192,44034,128,0,44282
302,448,192,44282,128,0,44530
303,320,192,44282,1,0,0
304,64,192,44530,128,0,44778
305,320,192,44778,1,0,0
306,448,192,44778,1,0,0
307,320,192,45026,1,0,0
308,192,192,45274,1,0,0
309,64,192,45274,1,0,0
310,192,192,45522,1,0,0
311,320,192,45770,1,0,0
312,448,192,45770,1,0,0
313,320,192,46018,1,0,0
314,64,192,46265,1,0,0
315,192,192,46265,1,0,0
316,64,192,46513,1,0,0
317,448,192,46761,1,0,0
318,320,192,46761,1,0,0
319,448,192,47009,1,0,0
320,192,192,47257,1,0,0
321,64,192,47257,1,0,0
322,448,192,47505,1,0,0
323,320,192,47505,1,0,0
324,192,192,47753,1,0,0
325,64,192,47753,1,0,0
326,448,192,48001,128,0,48249
327,64,192,48249,1,0,0
328,192,192,48249,128,0,48497
329,320,192,48497,128,0,48745
330,448,192,48745,128,0,49241
331,192,192,49241,1,0,0
332,64,192,49241,1,0,0
333,64,192,49489,1,0,0
334,320,192,49737,1,0,0
335,448,192,49737,1,0,0
336,448,192,49984,1,0,0
337,192,192,50232,1,0,0
338,64,192,50232,1,0,0
339,192,192,50480,1,0,0
340,320,192,50728,1,0,0
341,448,192,50728,1,0,0
342,320,192,50976,1,0,0
343,192,192,51224,1,0,0
344,64,192,51224,1,0,0
345,192,192,51472,1,0,0
346,320,192,51720,1,0,0
347,448,192,51720,128,0,51968
348,64,192,51968,128,0,52216
349,448,192,52216,128,0,52464
350,320,192,52216,1,0,0
351,64,192,52464,128,0,52712
352,320,192,52712,1,0,0
353,448,192,52712,1,0,0
354,320,192,52960,1,0,0
355,192,192,53208,1,0,0
356,64,192,53208,1,0,0
357,192,192,53456,1,0,0
358,320,192,53703,1,0,0
359,448,192,53703,1,0,0
360,320,192,53951,1,0,0
361,192,192,54199,1,0,0
362,64,192,54199,1,0,0
363,64,192,54447,1,0,0
364,320,192,54695,1,0,0
365,448,192,54695,1,0,0
366,448,192,54943,1,0,0
367,192,192,55191,1,0,0
368,64,192,55191,1,0,0
369,64,192,55687,128,0,55935
370,448,192,55935,1,0,0
371,320,192,55935,1,0,0
372,192,192,56183,128,0,56431
373,64,192,56183,1,0,0
374,320,192,56431,128,0,56679
375,64,192,56679,1,0,0
376,448,192,56679,1,0,0
377,448,192,56927,1,0,0
378,320,192,57175,1,0,0
379,192,192,57175,1,0,0
380,192,192,57422,1,0,0
381,448,192,57670,1,0,0
382,64,192,57670,1,0,0
383,64,192,57918,1,0,0
384,192,192,58166,1,0,0
385,448,192,58166,1,0,0
386,448,192,58414,1,0,0
387,320,192,58662,1,0,0
388,192,192,58662,1,0,0
389,192,192,58910,1,0,0
390,320,192,59158,1,0,0
391,64,192,59158,1,0,0
392,320,192,59406,1,0,0
393,448,192,59654,128,0,59902
394,192,192,59654,1,0,0
395,64,192,59902,128,0,60150
396,448,192,60150,128,0,60398
397,192,192,60150,1,0,0
398,64,192,60398,128,0,60646
399,320,192,60646,1,0,0
400,448,192,60646,1,0,0
401,320,192,60894,1,0,0
402,64,192,61141,1,0,0
403,192,192,61141,1,0,0
404,64,192,61389,1,0,0
405,192,192,61637,1,0,0
406,448,192,61637,1,0,0
407,448,192,61885,1,0,0
408,320,192,62133,1,0,0
409,192,192,62133,1,0,0
410,192,192,62381,1,0,0
411,448,192,62629,1,0,0
412,64,192,62629,1,0,0
413,448,192,62877,1,0,0
414,192,192,63125,1,0,0
415,64,192,63125,1,0,0
416,64,192,63373,1,0,0
417,192,192,63621,1,0,0
418,320,192,63621,1,0,0
419,320,192,63869,1,0,0
420,448,192,64117,1,0,0
421,192,192,64117,128,0,64365
422,320,192,64365,128,0,64613
423,64,192,64613,1,0,0
424,448,192,64613,1,0,0
425,64,192,64861,1,0,0
426,64,192,65108,1,0,0
427,448,192,65108,1,0,0
428,448,192,65356,1,0,0
429,64,192,65604,1,0,0
430,448,192,65604,1,0,0
431,64,192,65852,1,0,0
432,64,192,66100,1,0,0
433,448,192,66100,1,0,0
434,448,192,66348,1,0,0
435,320,192,66596,1,0,0
436,192,192,66596,1,0,0
437,192,192,66844,1,0,0
438,320,192,67092,1,0,0
439,192,192,67092,1,0,0
440,320,192,67340,1,0,0
441,320,192,67588,1,0,0
442,448,192,67588,128,0,67836
443,64,192,67836,128,0,68084
444,448,192,68084,128,0,68332
445,192,192,68084,1,0,0
446,64,192,68332,128,0,68580
447,448,192,68580,1,0,0
448,320,192,68580,1,0,0
449,64,192,68827,1,0,0
450,320,192,68827,1,0,0
451,448,192,69075,1,0,0
452,64,192,69075,1,0,0
453,448,192,69323,1,0,0
454,320,192,69323,1,0,0
455,320,192,69571,1,0,0
456,64,192,69571,1,0,0
457,64,192,69819,1,0,0
458,448,192,69819,1,0,0
459,192,192,70067,1,0,0
460,448,192,70067,1,0,0
461,320,192,70315,1,0,0
462,192,192,70315,1,0,0
463,320,192,70563,1,0,0
464,448,192,70563,128,0,70811
465,64,192,70811,128,0,71059
466,320,192,71059,128,0,71307
467,192,192,71307,128,0,71555
468,448,192,71555,1,0,0
469,64,192,71555,1,0,0
470,320,192,71679,1,0,0
471,192,192,71803,1,0,0
472,64,192,71927,1,0,0
473,448,192,72051,1,0,0
474,320,192,72175,1,0,0
475,192,192,72299,1,0,0
476,64,192,72422,1,0,0
477,320,192,72546,1,0,0
478,448,192,72546,1,0,0
479,192,192,72794,1,0,0
480,320,192,73290,1,0,0
481,448,192,73538,1,0,0
482,64,192,73662,1,0,0
483,320,192,73910,1,0,0
484,192,192,74158,1,0,0
485,64,192,74282,1,0,0
486,320,192,74778,1,0,0
487,64,192,75150,1,0,0
488,320,192,75274,1,0,0
489,448,192,75522,1,0,0
490,320,192,75646,1,0,0
491,192,192,75894,1,0,0
492,448,192,76141,1,0,0
493,64,192,76265,1,0,0
494,192,192,76761,1,0,0
495,320,192,77133,1,0,0
496,448,192,77505,1,0,0
497,192,192,78001,1,0,0
498,448,192,78249,1,0,0
499,64,192,78497,1,0,0
500,192,192,78745,1,0,0
501,320,192,79241,1,0,0
502,192,192,79365,1,0,0
503,64,192,79489,1,0,0
504,320,192,79737,1,0,0
505,192,192,80108,1,0,0
506,448,192,80232,1,0,0
507,64,192,80480,1,0,0
508,192,192,80728,1,0,0
509,320,192,81224,1,0,0
510,448,192,81472,1,0,0
511,64,192,81844,1,0,0
512,320,192,82092,1,0,0
513,192,192,82216,1,0,0
514,64,192,82712,1,0,0
515,192,192,83084,1,0,0
516,448,192,83456,1,0,0
517,64,192,83827,1,0,0
518,320,192,84075,1,0,0
519,192,192,84199,1,0,0
520,64,192,84695,1,0,0
521,320,192,85067,1,0,0
522,448,192,85439,1,0,0
