,x,y,start,type,hitsound,end
92,320,192,30398,1,0,0
93,192,192,30398,1,0,0
94,64,192,30894,1,0,0
95,448,192,31389,1,0,0
96,320,192,31389,1,0,0
97,192,192,31885,128,0,32381
98,448,192,32381,1,0,0
99,64,192,32381,1,0,0
100,320,192,32877,1,0,0
101,448,192,33373,1,0,0
102,192,192,33373,1,0,0
103,64,192,33869,128,0,34365
104,192,192,34365,1,0,0
105,320,192,34365,1,0,0
106,448,192,34861,1,0,0
107,320,192,35356,1,0,0
108,64,192,35356,1,0,0
109,192,192,35852,1,0,0
110,448,192,36100,1,0,0
111,64,192,36348,1,0,0
112,320,192,36348,1,0,0
113,192,192,36844,1,0,0
114,64,192,36844,1,0,0
115,320,192,37340,1,0,0
116,448,192,37340,1,0,0
117,192,192,37836,1,0,0
118,64,192,37836,1,0,0
119,320,192,38332,1,0,0
120,448,192,38332,1,0,0
121,192,192,38580,1,0,0
122,448,192,38827,1,0,0
123,64,192,38827,128,0,39323
124,320,192,39323,128,0,39819
125,192,192,39323,1,0,0
126,448,192,39819,1,0,0
127,192,192,40067,1,0,0
128,64,192,40315,128,0,40811
129,320,192,40811,1,0,0
130,448,192,40811,1,0,0
131,192,192,41307,1,0,0
132,64,192,41307,1,0,0
133,192,192,41803,1,0,0
134,320,192,42299,1,0,0
135,448,192,42299,1,0,0
136,448,192,42794,1,0,0
137,192,192,43290,1,0,0
138,64,192,43290,1,0,0
139,64,192,43786,128,0,44282
140,448,192,44282,128,0,44778
141,320,192,44282,1,0,0
142,64,192,44778,1,0,0
143,320,192,45274,1,0,0
144,448,192,45274,1,0,0
145,320,192,45770,1,0,0
146,192,192,46265,1,0,0
147,64,192,46265,1,0,0
148,64,192,46761,1,0,0
149,320,192,47257,1,0,0
150,448,192,47257,1,0,0
151,192,192,47505,1,0,0
152,64,192,47753,1,0,0
153,448,192,48001,128,0,48249
154,192,192,48249,128,0,48745
155,320,192,48249,1,0,0
156,64,192,48745,1,0,0
157,320,192,49241,1,0,0
158,448,192,49241,1,0,0
159,448,192,49737,1,0,0
160,192,192,50232,1,0,0
161,64,192,50232,1,0,0
162,192,192,50728,1,0,0
163,320,192,51224,1,0,0
164,448,192,51224,1,0,0
165,448,192,51720,128,0,52216
166,64,192,52216,128,0,52712
167,192,192,52216,1,0,0
168,320,192,52712,1,0,0
169,192,192,53208,1,0,0
170,64,192,53208,1,0,0
171,192,192,53703,1,0,0
172,320,192,54199,1,0,0
173,448,192,54199,1,0,0
174,448,192,54695,1,0,0
175,192,192,55191,1,0,0
176,64,192,55191,1,0,0
177,448,192,55935,1,0,0
178,320,192,56183,128,0,56679
179,192,192,56183,1,0,0
180,64,192,56679,1,0,0
181,448,192,57175,1,0,0
182,192,192,57175,1,0,0
183,192,192,57670,1,0,0
184,320,192,58166,1,0,0
185,64,192,58166,1,0,0
186,320,192,58662,1,0,0
187,448,192,59158,1,0,0
188,64,192,59158,1,0,0
189,64,192,59654,128,0,60150
190,448,192,60150,128,0,60646
191,320,192,60150,1,0,0
192,192,192,60646,1,0,0
193,64,192,61141,1,0,0
194,448,192,61141,1,0,0
195,448,192,61637,1,0,0
196,320,192,62133,1,0,0
197,64,192,62133,1,0,0
198,64,192,62629,1,0,0
199,192,192,63125,1,0,0
200,320,192,63125,1,0,0
201,320,192,63621,1,0,0
202,64,192,64117,1,0,0
203,192,192,64117,128,0,64613
204,448,192,64613,1,0,0
205,320,192,64613,1,0,0
206,64,192,65108,1,0,0
207,448,192,65108,1,0,0
208,64,192,65604,1,0,0
209,192,192,65604,1,0,0
210,192,192,66100,1,0,0
211,320,192,66100,1,0,0
212,448,192,66596,1,0,0
213,320,192,66596,1,0,0
214,448,192,67092,1,0,0
215,64,192,67092,1,0,0
216,64,192,67588,1,0,0
217,192,192,67588,1,0,0
218,192,192,68084,1,0,0
219,320,192,68084,1,0,0
220,448,192,68580,128,0,69075
221,64,192,68580,1,0,0
222,64,192,69075,128,0,69571
223,320,192,69075,1,0,0
224,320,192,69571,128,0,70067
225,448,192,69571,1,0,0
226,192,192,70067,128,0,70563
227,64,192,70067,1,0,0
228,448,192,70563,128,0,71555
229,64,192,71555,128,0,72546
230,320,192,72546,1,0,0
231,448,192,72546,1,0,0
232,192,192,72794,1,0,0
233,320,192,73290,1,0,0
234,448,192,73538,1,0,0
235,64,192,73662,1,0,0
236,320,192,73910,1,0,0
237,64,192,74282,1,0,0
238,192,192,74778,1,0,0
239,320,192,75274,1,0,0
240,448,192,75522,1,0,0
241,192,192,75894,1,0,0
242,64,192,76265,1,0,0
243,192,192,76761,1,0,0
244,320,192,77133,1,0,0
245,448,192,77505,1,0,0
246,192,192,78001,1,0,0
247,320,192,78249,1,0,0
248,64,192,78497,1,0,0
249,192,192,78745,1,0,0
250,448,192,79241,1,0,0
251,192,192,79489,1,0,0
252,320,192,79737,1,0,0
253,448,192,80232,1,0,0
254,64,192,80480,1,0,0
255,192,192,80728,1,0,0
256,320,192,81224,1,0,0
257,448,192,81472,1,0,0
258,192,192,81844,1,0,0
259,64,192,82216,1,0,0
260,192,192,82712,1,0,0
261,320,192,83084,1,0,0
262,448,192,83456,1,0,0
263,192,192,83827,1,0,0
264,64,192,84199,1,0,0
265,192,192,84695,1,0,0
266,320,192,85067,1,0,0
267,448,192,85439,1,0,0
