,x,y,start,type,hitsound,end
180,320,192,66988,1,0,0
181,192,192,67340,1,0,0
182,320,192,67691,1,0,0
183,448,192,68041,1,0,0
184,192,192,68392,1,0,0
185,64,192,68743,1,0,0
186,320,192,69094,1,0,0
187,192,192,69444,1,0,0
188,320,192,69794,1,0,0
189,448,192,70144,1,0,0
190,64,192,70319,1,0,0
191,320,192,70495,1,0,0
192,192,192,70844,1,0,0
193,64,192,71018,1,0,0
194,320,192,71193,128,0,71891
195,64,192,71891,1,0,0
196,192,192,72152,1,0,0
197,448,192,72413,1,0,0
198,320,192,72674,1,0,0
199,192,192,72935,1,0,0
200,320,192,73109,1,0,0
201,64,192,73283,128,0,74670
202,192,192,73283,1,0,0
203,448,192,73629,1,0,0
204,320,192,73976,1,0,0
205,448,192,74323,1,0,0
206,192,192,74670,128,0,75017
207,320,192,75017,1,0,0
208,64,192,75363,1,0,0
209,192,192,75710,1,0,0
210,320,192,76057,1,0,0
211,448,192,76057,128,0,77444
212,64,192,76404,1,0,0
213,192,192,76751,1,0,0
214,64,192,77098,1,0,0
215,320,192,77444,128,0,77791
216,192,192,77791,1,0,0
217,448,192,78138,1,0,0
218,320,192,78485,1,0,0
219,448,192,78658,1,0,0
220,64,192,78832,1,0,0
221,192,192,78832,128,0,80219
222,448,192,79178,1,0,0
223,320,192,79525,1,0,0
224,448,192,79872,1,0,0
225,64,192,80219,128,0,80566
226,320,192,80566,1,0,0
227,192,192,80913,1,0,0
228,64,192,81259,1,0,0
229,320,192,81606,128,0,82993
230,448,192,81606,1,0,0
231,64,192,81953,1,0,0
232,192,192,82300,1,0,0
233,64,192,82647,1,0,0
234,448,192,82993,128,0,83340
235,192,192,83340,1,0,0
236,320,192,83687,1,0,0
237,448,192,84034,1,0,0
238,64,192,84207,1,0,0
239,192,192,84381,128,0,85074
240,320,192,84381,1,0,0
241,448,192,84728,1,0,0
242,320,192,85074,128,0,85768
243,64,192,85421,1,0,0
244,448,192,85768,128,0,86115
245,64,192,86115,1,0,0
246,192,192,86462,1,0,0
247,448,192,86809,1,0,0
248,192,192,87155,1,0,0
249,320,192,87155,128,0,87849
250,64,192,87502,1,0,0
251,192,192,87849,128,0,88543
252,448,192,88196,1,0,0
253,64,192,88543,128,0,88889
254,448,192,88889,1,0,0
255,320,192,89236,1,0,0
256,64,192,89583,1,0,0
257,192,192,89756,1,0,0
258,320,192,89930,1,0,0
259,448,192,89930,128,0,90624
260,64,192,90277,1,0,0
261,320,192,90624,128,0,91317
262,192,192,90970,1,0,0
263,64,192,91317,128,0,91664
264,192,192,91664,1,0,0
265,320,192,92011,1,0,0
266,448,192,92358,1,0,0
267,64,192,92704,128,0,93398
268,192,192,92704,1,0,0
269,448,192,93051,1,0,0
270,192,192,93398,128,0,94092
271,320,192,93745,1,0,0
272,448,192,94092,128,0,94439
273,320,192,94439,1,0,0
274,192,192,94785,1,0,0
275,64,192,95132,1,0,0
276,448,192,95306,1,0,0
277,192,192,95479,128,0,96173
278,320,192,95479,1,0,0
279,448,192,95826,1,0,0
280,320,192,96173,128,0,96866
281,64,192,96519,1,0,0
282,64,192,96866,128,0,97213
283,192,192,97213,1,0,0
284,320,192,97560,1,0,0
285,448,192,97907,1,0,0
286,192,192,98254,1,0,0
287,320,192,98254,128,0,98947
288,64,192,98600,1,0,0
289,192,192,98947,128,0,99641
290,448,192,99294,1,0,0
291,448,192,99641,128,0,99988
292,320,192,99988,1,0,0
293,192,192,100335,1,0,0
294,64,192,100681,1,0,0
295,192,192,100855,1,0,0
296,320,192,101028,1,0,0
297,448,192,101028,1,0,0
298,320,192,101375,1,0,0
299,192,192,101722,1,0,0
300,192,192,102069,1,0,0
301,64,192,102415,1,0,0
302,448,192,102415,1,0,0
303,448,192,102762,1,0,0
304,64,192,103109,1,0,0
305,64,192,103456,1,0,0
306,320,192,103803,1,0,0
307,448,192,103803,1,0,0
308,192,192,104150,1,0,0
309,64,192,104496,1,0,0
310,448,192,104496,1,0,0
311,320,192,104843,1,0,0
312,64,192,105190,1,0,0
313,192,192,105190,1,0,0
314,448,192,105537,1,0,0
315,320,192,105710,1,0,0
316,192,192,105884,128,0,106230
317,320,192,106230,1,0,0
318,192,192,106404,1,0,0
319,64,192,106577,1,0,0
320,448,192,106577,128,0,112126
