,x,y,start,type,hitsound,end
85,64,192,24622,128,0,24795
86,192,192,24795,1,0,0
87,448,192,24967,1,0,0
88,320,192,24967,128,0,25140
89,192,192,25140,128,0,25312
90,64,192,25312,1,0,0
91,448,192,25485,128,0,25657
92,64,192,25657,128,0,25829
93,320,192,25657,1,0,0
94,192,192,25829,128,0,26002
95,320,192,26002,128,0,26174
96,448,192,26174,128,0,26347
97,64,192,26347,1,0,0
98,192,192,26347,1,0,0
99,320,192,26519,128,0,26691
100,192,192,26691,128,0,26864
101,64,192,26864,128,0,27036
102,192,192,27036,128,0,27209
103,448,192,27036,1,0,0
104,320,192,27209,128,0,27381
105,448,192,27381,128,0,27553
106,320,192,27553,1,0,0
107,192,192,27726,1,0,0
108,64,192,27726,1,0,0
109,320,192,27898,1,0,0
110,64,192,28071,1,0,0
111,192,192,28243,128,0,28416
112,64,192,28416,1,0,0
113,320,192,28416,128,0,28588
114,448,192,28588,128,0,28760
115,320,192,28760,128,0,28933
116,192,192,28933,128,0,29105
117,64,192,29105,1,0,0
118,320,192,29105,1,0,0
119,192,192,29278,128,0,29450
120,320,192,29450,128,0,29622
121,64,192,29622,128,0,29795
122,448,192,29795,1,0,0
123,192,192,29795,128,0,29967
124,320,192,29967,128,0,30140
125,448,192,30140,128,0,30312
126,320,192,30312,1,0,0
127,64,192,30485,1,0,0
128,192,192,30485,1,0,0
129,448,192,30657,128,0,30829
130,320,192,30829,1,0,0
131,192,192,31002,128,0,31174
132,64,192,31174,1,0,0
133,320,192,31174,128,0,31347
134,448,192,31347,128,0,31519
135,320,192,31519,128,0,31691
136,192,192,31691,128,0,31864
137,320,192,31864,1,0,0
138,448,192,31864,1,0,0
139,192,192,32036,128,0,32209
140,64,192,32209,128,0,32381
141,320,192,32381,128,0,32553
142,448,192,32553,1,0,0
143,192,192,32553,128,0,32726
144,320,192,32726,128,0,32898
145,448,192,32898,128,0,33071
146,64,192,33071,128,0,33243
147,192,192,33243,128,0,33416
148,320,192,33416,128,0,33588
149,448,192,33588,1,0,0
150,320,192,33760,1,0,0
151,64,192,33933,1,0,0
152,192,192,34105,1,0,0
153,448,192,34278,1,0,0
154,320,192,34622,1,0,0
155,64,192,34622,128,0,34795
156,192,192,34795,1,0,0
157,320,192,34967,1,0,0
158,192,192,35140,1,0,0
159,320,192,35312,1,0,0
160,448,192,35485,1,0,0
161,64,192,35657,1,0,0
162,320,192,36174,1,0,0
163,64,192,36347,1,0,0
164,192,192,36347,128,0,36519
165,320,192,36519,1,0,0
166,448,192,36691,1,0,0
167,320,192,36864,1,0,0
168,64,192,37036,1,0,0
169,448,192,37381,1,0,0
170,320,192,37381,128,0,37553
171,64,192,37553,1,0,0
172,192,192,37726,1,0,0
173,64,192,37898,1,0,0
174,192,192,38071,1,0,0
175,448,192,38243,1,0,0
176,320,192,38416,1,0,0
177,192,192,38933,1,0,0
178,320,192,39105,1,0,0
179,64,192,39105,128,0,39278
180,192,192,39278,1,0,0
181,320,192,39450,1,0,0
182,448,192,39622,1,0,0
183,320,192,39795,1,0,0
184,64,192,40140,1,0,0
185,192,192,40140,128,0,40312
186,320,192,40312,1,0,0
187,448,192,40485,1,0,0
188,320,192,40657,1,0,0
189,64,192,40829,1,0,0
190,320,192,41002,1,0,0
191,192,192,41174,1,0,0
192,64,192,41691,1,0,0
193,448,192,41864,1,0,0
194,320,192,41864,128,0,42036
195,192,192,42036,1,0,0
196,320,192,42209,1,0,0
197,448,192,42381,1,0,0
198,192,192,42553,1,0,0
199,192,192,42898,1,0,0
200,64,192,42898,128,0,43071
201,448,192,43071,1,0,0
202,320,192,43243,1,0,0
203,448,192,43416,1,0,0
204,192,192,43588,1,0,0
205,64,192,43760,1,0,0
206,448,192,43933,1,0,0
207,192,192,44450,1,0,0
208,448,192,44622,128,0,44795
209,64,192,44622,1,0,0
210,320,192,44795,128,0,44967
211,192,192,44967,128,0,45140
212,64,192,45140,128,0,45312
213,192,192,45312,128,0,45485
214,320,192,45485,128,0,45657
215,448,192,45657,1,0,0
216,192,192,45657,1,0,0
217,64,192,45829,128,0,46002
218,192,192,46002,128,0,46174
219,320,192,46174,128,0,46347
220,448,192,46347,128,0,46519
221,320,192,46519,128,0,46691
222,192,192,46691,128,0,46864
223,64,192,46864,1,0,0
224,448,192,47036,1,0,0
225,320,192,47209,1,0,0
226,64,192,47381,1,0,0
227,192,192,47381,128,0,47553
228,320,192,47553,128,0,47726
229,448,192,47726,128,0,47898
230,320,192,47898,128,0,48071
231,64,192,48071,128,0,48243
232,448,192,48243,128,0,48416
233,320,192,48416,1,0,0
234,192,192,48416,1,0,0
235,64,192,48588,128,0,48760
236,192,192,48760,128,0,48933
237,64,192,48933,128,0,49105
238,192,192,49105,128,0,49278
239,320,192,49278,128,0,49450
240,448,192,49450,128,0,49622
241,64,192,49622,128,0,49795
242,192,192,49795,128,0,49967
243,320,192,49967,128,0,50140
244,448,192,50140,1,0,0
245,64,192,50140,1,0,0
246,192,192,50312,128,0,50485
247,448,192,50485,128,0,50657
248,320,192,50657,128,0,50829
249,192,192,50829,128,0,51002
250,64,192,51002,128,0,51174
251,448,192,51174,1,0,0
252,320,192,51174,1,0,0
253,192,192,51347,128,0,51519
254,320,192,51519,128,0,51691
255,64,192,51691,128,0,51864
256,192,192,51864,128,0,52036
257,320,192,52036,128,0,52209
258,448,192,52209,128,0,52381
259,320,192,52381,1,0,0
260,64,192,52553,1,0,0
261,192,192,52726,1,0,0
262,448,192,52898,1,0,0
263,320,192,52898,1,0,0
264,192,192,53071,128,0,53243
265,64,192,53243,128,0,53416
266,192,192,53416,128,0,53588
267,320,192,53588,128,0,53760
268,448,192,53760,128,0,53933
269,64,192,53933,1,0,0
270,192,192,53933,1,0,0
271,320,192,54105,128,0,54278
272,192,192,54278,128,0,54450
273,448,192,54450,128,0,54622
274,320,192,54622,128,0,54795
275,192,192,54795,128,0,54967
276,64,192,54967,128,0,55312
277,320,192,55485,128,0,55657
278,192,192,55657,1,0,0
279,448,192,55657,1,0,0
280,64,192,55829,1,0,0
281,192,192,56002,1,0,0
282,320,192,56174,1,0,0
283,448,192,56347,1,0,0
284,320,192,56519,1,0,0
285,64,192,56691,1,0,0
286,192,192,56691,1,0,0
287,320,192,56864,1,0,0
288,448,192,57036,1,0,0
289,192,192,57209,1,0,0
290,320,192,57381,1,0,0
291,64,192,57553,1,0,0
292,192,192,57726,1,0,0
293,448,192,57898,1,0,0
294,320,192,57985,1,0,0
295,192,192,58071,1,0,0
296,320,192,58243,1,0,0
297,64,192,58416,1,0,0
298,192,192,58416,1,0,0
299,320,192,58588,1,0,0
300,448,192,58760,1,0,0
301,320,192,58933,1,0,0
302,192,192,59105,1,0,0
303,64,192,59278,1,0,0
304,192,192,59450,1,0,0
305,448,192,59450,1,0,0
306,320,192,59622,1,0,0
307,448,192,59795,1,0,0
308,192,192,59967,1,0,0
309,64,192,60140,1,0,0
310,320,192,60312,1,0,0
311,192,192,60485,1,0,0
312,64,192,60657,1,0,0
313,192,192,60743,1,0,0
314,320,192,60829,1,0,0
315,192,192,61002,1,0,0
316,320,192,61174,1,0,0
317,448,192,61174,1,0,0
318,192,192,61347,1,0,0
319,64,192,61519,1,0,0
320,320,192,61519,1,0,0
321,448,192,61691,1,0,0
322,64,192,61864,1,0,0
323,192,192,61864,1,0,0
324,320,192,62036,1,0,0
325,192,192,62209,1,0,0
326,448,192,62209,1,0,0
327,64,192,62381,1,0,0
328,192,192,62553,1,0,0
329,320,192,62553,1,0,0
330,448,192,62726,1,0,0
331,320,192,62898,1,0,0
332,448,192,62898,1,0,0
333,192,192,63071,1,0,0
334,64,192,63243,1,0,0
335,192,192,63243,1,0,0
336,320,192,63416,1,0,0
337,192,192,63588,1,0,0
338,448,192,63588,1,0,0
339,64,192,63760,1,0,0
340,320,192,63933,1,0,0
341,448,192,63933,1,0,0
342,320,192,64105,1,0,0
343,64,192,64278,1,0,0
344,192,192,64278,1,0,0
345,192,192,64450,1,0,0
346,320,192,64622,1,0,0
347,448,192,64622,1,0,0
348,448,192,64795,1,0,0
349,64,192,64967,1,0,0
350,192,192,64967,1,0,0
351,64,192,65140,1,0,0
352,448,192,65312,1,0,0
353,320,192,65398,1,0,0
354,192,192,65485,1,0,0
355,64,192,65657,1,0,0
356,192,192,65743,1,0,0
357,320,192,65829,1,0,0
358,64,192,66002,1,0,0
359,448,192,66174,1,0,0
360,320,192,66347,1,0,0
361,192,192,66519,1,0,0
362,320,192,66691,1,0,0
363,64,192,66691,1,0,0
364,192,192,66864,1,0,0
365,320,192,67036,1,0,0
366,448,192,67036,1,0,0
367,64,192,67209,1,0,0
368,192,192,67381,128,0,67553
369,320,192,67553,128,0,67726
370,192,192,67726,1,0,0
371,448,192,67726,1,0,0
372,64,192,67898,1,0,0
373,192,192,68071,1,0,0
374,448,192,68071,1,0,0
375,320,192,68243,1,0,0
376,64,192,68416,1,0,0
377,192,192,68416,1,0,0
378,320,192,68588,1,0,0
379,448,192,68760,128,0,68933
380,320,192,68933,128,0,69105
381,64,192,69105,1,0,0
382,192,192,69105,1,0,0
383,448,192,69278,1,0,0
384,320,192,69450,1,0,0
385,64,192,69450,1,0,0
386,192,192,69622,1,0,0
387,448,192,69795,1,0,0
388,320,192,69795,1,0,0
389,192,192,69967,1,0,0
390,64,192,70140,128,0,70312
391,192,192,70312,128,0,70485
392,448,192,70485,1,0,0
393,320,192,70485,1,0,0
394,64,192,70657,1,0,0
395,192,192,70829,1,0,0
396,320,192,71002,1,0,0
397,192,192,71174,1,0,0
398,448,192,71174,1,0,0
399,64,192,71347,1,0,0
400,448,192,71519,128,0,71691
401,320,192,71691,128,0,71864
402,64,192,71864,1,0,0
403,192,192,71864,1,0,0
404,448,192,72036,1,0,0
405,64,192,72209,1,0,0
406,320,192,72209,1,0,0
407,192,192,72381,1,0,0
408,448,192,72553,1,0,0
409,320,192,72553,1,0,0
410,192,192,72726,1,0,0
411,64,192,72898,128,0,73243
412,320,192,73243,1,0,0
413,448,192,73243,1,0,0
414,192,192,73416,1,0,0
415,64,192,73588,1,0,0
416,320,192,73588,1,0,0
417,448,192,73760,1,0,0
418,64,192,73933,1,0,0
419,192,192,73933,1,0,0
420,320,192,74105,1,0,0
421,448,192,74278,128,0,74450
422,320,192,74450,128,0,74622
423,192,192,74622,1,0,0
424,64,192,74622,1,0,0
425,448,192,74795,1,0,0
426,64,192,74967,1,0,0
427,192,192,74967,1,0,0
428,320,192,75140,1,0,0
429,192,192,75312,1,0,0
430,448,192,75312,1,0,0
431,64,192,75485,1,0,0
432,448,192,75657,128,0,75829
433,320,192,75829,128,0,76002
434,64,192,76002,1,0,0
435,192,192,76002,1,0,0
436,448,192,76174,1,0,0
437,64,192,76347,1,0,0
438,320,192,76519,1,0,0
439,448,192,76691,1,0,0
440,192,192,76691,1,0,0
441,320,192,76864,1,0,0
442,64,192,77036,128,0,77209
443,192,192,77209,128,0,77381
444,320,192,77381,1,0,0
445,448,192,77381,1,0,0
446,64,192,77553,1,0,0
447,192,192,77726,1,0,0
448,448,192,77726,1,0,0
449,320,192,77898,1,0,0
450,64,192,78071,1,0,0
451,192,192,78071,1,0,0
452,320,192,78243,1,0,0
453,448,192,78416,128,0,78588
454,320,192,78588,128,0,78760
455,64,192,78760,1,0,0
456,192,192,78760,1,0,0
457,448,192,78933,1,0,0
458,192,192,79105,1,0,0
459,320,192,79105,1,0,0
460,448,192,79278,1,0,0
461,64,192,79450,1,0,0
462,320,192,79450,1,0,0
463,192,192,79622,1,0,0
464,320,192,79795,128,0,79967
465,192,192,79967,128,0,80140
466,320,192,80140,1,0,0
467,64,192,80140,1,0,0
468,448,192,80312,1,0,0
469,64,192,80485,1,0,0
470,320,192,80485,1,0,0
471,192,192,80657,1,0,0
472,320,192,80829,1,0,0
473,448,192,80829,1,0,0
474,64,192,81002,1,0,0
475,320,192,81174,128,0,81347
476,192,192,81347,128,0,81519
477,448,192,81519,1,0,0
478,320,192,81519,1,0,0
479,192,192,81691,1,0,0
480,64,192,81691,1,0,0
481,448,192,81864,1,0,0
482,320,192,81864,1,0,0
483,192,192,82036,1,0,0
484,320,192,82209,1,0,0
485,64,192,82209,1,0,0
486,448,192,82381,1,0,0
487,192,192,82553,128,0,82726
488,320,192,82726,128,0,82898
489,448,192,82898,1,0,0
490,192,192,82898,1,0,0
491,64,192,83071,1,0,0
492,192,192,83243,1,0,0
493,448,192,83243,1,0,0
494,320,192,83416,1,0,0
495,64,192,83588,1,0,0
496,192,192,83588,1,0,0
497,320,192,83760,1,0,0
498,448,192,83933,128,0,84278
499,192,192,84278,1,0,0
500,64,192,84278,1,0,0
501,320,192,84450,1,0,0
502,448,192,84622,1,0,0
503,192,192,84622,1,0,0
504,320,192,84795,1,0,0
505,64,192,84967,1,0,0
506,192,192,84967,1,0,0
507,448,192,85140,1,0,0
508,320,192,85312,128,0,85485
509,192,192,85485,128,0,85657
510,320,192,85657,1,0,0
511,64,192,85657,1,0,0
512,448,192,85829,1,0,0
513,64,192,86002,1,0,0
514,320,192,86002,1,0,0
515,192,192,86174,1,0,0
516,320,192,86347,1,0,0
517,448,192,86347,1,0,0
518,192,192,86519,1,0,0
519,64,192,86691,128,0,86864
520,192,192,86864,128,0,87036
521,320,192,87036,1,0,0
522,448,192,87036,1,0,0
523,192,192,87209,1,0,0
524,64,192,87209,1,0,0
525,320,192,87381,1,0,0
526,448,192,87381,1,0,0
527,192,192,87553,1,0,0
528,64,192,87726,1,0,0
529,320,192,87726,1,0,0
530,192,192,87898,1,0,0
531,320,192,88071,128,0,88416
532,448,192,88416,1,0,0
533,192,192,88588,1,0,0
534,320,192,88760,1,0,0
535,64,192,88760,128,0,89105
536,448,192,89105,1,0,0
537,320,192,89105,1,0,0
538,448,192,89278,1,0,0
539,64,192,89450,128,0,89622
540,192,192,89622,128,0,89795
541,448,192,89795,1,0,0
542,320,192,89795,1,0,0
543,320,192,89967,1,0,0
544,192,192,90140,128,0,90485
545,448,192,90485,1,0,0
546,320,192,90485,1,0,0
547,448,192,90657,1,0,0
548,64,192,90829,128,0,91002
549,192,192,91002,128,0,91174
550,448,192,91174,1,0,0
551,320,192,91174,1,0,0
552,320,192,91347,1,0,0
553,64,192,91519,1,0,0
554,192,192,91519,1,0,0
555,192,192,91691,1,0,0
556,320,192,91864,1,0,0
557,448,192,91864,1,0,0
558,448,192,92036,1,0,0
559,192,192,92209,128,0,92381
560,320,192,92381,128,0,92553
561,448,192,92553,1,0,0
562,64,192,92553,1,0,0
563,192,192,92726,1,0,0
564,320,192,92726,1,0,0
565,448,192,92898,128,0,93243
566,64,192,92898,1,0,0
567,192,192,93243,1,0,0
568,64,192,93243,1,0,0
569,64,192,93416,1,0,0
570,448,192,93588,128,0,93760
571,320,192,93760,128,0,93933
572,64,192,93933,1,0,0
573,192,192,93933,1,0,0
574,192,192,94105,1,0,0
575,64,192,94278,1,0,0
576,320,192,94278,1,0,0
577,192,192,94450,1,0,0
578,320,192,94622,1,0,0
579,448,192,94622,1,0,0
580,64,192,94795,1,0,0
581,192,192,94967,128,0,95140
582,320,192,95140,128,0,95312
583,64,192,95312,1,0,0
584,448,192,95312,1,0,0
585,320,192,95485,1,0,0
586,192,192,95485,1,0,0
587,448,192,95657,1,0,0
588,64,192,95657,128,0,96002
589,192,192,96002,1,0,0
590,320,192,96002,1,0,0
591,448,192,96174,1,0,0
592,448,192,96347,128,0,96519
593,320,192,96519,128,0,96691
594,192,192,96691,1,0,0
595,64,192,96691,1,0,0
596,64,192,96864,1,0,0
597,320,192,97036,1,0,0
598,448,192,97036,1,0,0
599,448,192,97209,1,0,0
600,64,192,97381,1,0,0
601,192,192,97381,1,0,0
602,64,192,97553,1,0,0
603,320,192,97726,128,0,97898
604,64,192,97898,128,0,98071
605,320,192,98071,1,0,0
606,192,192,98071,1,0,0
607,64,192,98243,1,0,0
608,448,192,98243,1,0,0
609,192,192,98416,128,0,98760
610,320,192,98416,1,0,0
611,320,192,98760,1,0,0
612,448,192,98760,1,0,0
613,448,192,98933,1,0,0
614,64,192,99105,128,0,99278
615,192,192,99278,128,0,99450
616,448,192,99450,1,0,0
617,320,192,99450,1,0,0
618,320,192,99622,1,0,0
619,64,192,99795,1,0,0
620,192,192,99795,1,0,0
621,192,192,99967,1,0,0
622,320,192,100140,1,0,0
623,448,192,100140,1,0,0
624,448,192,100312,1,0,0
625,320,192,100485,128,0,100829
626,192,192,100657,1,0,0
627,64,192,100829,1,0,0
628,192,192,100829,1,0,0
629,64,192,101002,1,0,0
630,192,192,101174,128,0,101519
631,320,192,101519,1,0,0
632,448,192,101519,1,0,0
633,448,192,101691,1,0,0
634,64,192,101864,128,0,102036
635,192,192,102036,128,0,102209
636,448,192,102209,1,0,0
637,320,192,102209,1,0,0
638,320,192,102553,1,0,0
639,448,192,102553,1,0,0
640,192,192,102726,1,0,0
641,64,192,102898,1,0,0
642,320,192,102898,1,0,0
643,192,192,103071,1,0,0
644,448,192,103243,128,0,103416
645,320,192,103416,128,0,103588
646,64,192,103588,1,0,0
647,192,192,103588,1,0,0
648,64,192,103760,1,0,0
649,192,192,103933,128,0,104278
650,320,192,104278,1,0,0
651,448,192,104278,1,0,0
652,448,192,104450,1,0,0
653,320,192,104622,128,0,104967
654,192,192,104795,1,0,0
655,64,192,104967,1,0,0
656,192,192,104967,1,0,0
657,320,192,105140,1,0,0
658,448,192,105140,1,0,0
659,192,192,105312,1,0,0
660,64,192,105312,1,0,0
661,320,192,105485,1,0,0
662,192,192,105657,1,0,0
663,448,192,105657,1,0,0
664,448,192,105829,1,0,0
665,192,192,106002,128,0,106347
666,320,192,106174,1,0,0
667,320,192,106347,1,0,0
668,448,192,106347,1,0,0
669,448,192,106519,1,0,0
670,320,192,106691,128,0,107036
671,64,192,107036,1,0,0
672,192,192,107036,1,0,0
673,192,192,107209,1,0,0
674,64,192,107381,128,0,107553
675,192,192,107553,128,0,107726
676,448,192,107726,1,0,0
677,320,192,107726,1,0,0
678,64,192,108071,1,0,0
679,192,192,108071,1,0,0
680,192,192,108243,1,0,0
681,320,192,108416,1,0,0
682,448,192,108416,1,0,0
683,448,192,108588,1,0,0
684,64,192,108760,128,0,108933
685,192,192,108933,128,0,109105
686,448,192,109105,1,0,0
687,320,192,109105,1,0,0
688,448,192,109278,1,0,0
689,320,192,109450,128,0,109795
690,64,192,109795,1,0,0
691,192,192,109795,1,0,0
692,192,192,109967,1,0,0
693,448,192,110140,128,0,110312
694,320,192,110312,128,0,110485
695,64,192,110485,1,0,0
696,192,192,110485,1,0,0
697,64,192,110829,1,0,0
698,448,192,110829,1,0,0
